n09937056,328,"collegian, college man, college boy",P
n10020890,1365,"doctor, doc, physician, MD, Dr., medico",P
n10366966,1357,nurse,P
n09951274,1290,computer user,P
n10599806,1327,"singer, vocalist, vocalizer, vocaliser",P
n10513823,1367,"redhead, redheader, red-header, carrottop",P
n09945745,1275,commuter,P
n10260800,1253,"lifeguard, lifesaver",P
n10464542,384,"preceptor, don",P
n10701180,1452,tennis player,P
n10667477,1317,stylist,P
n09842047,1227,"basketball player, basketeer, cager",P
n10698368,1222,"television reporter, television newscaster, TV reporter, TV newsman",P
n09637339,1203,Black woman,P
n10145480,1122,great granddaughter,P
n09793141,1560,ancient,
n10078806,1208,"farmer, husbandman, granger, sodbuster",
n10263411,1316,lineman,
n10582746,1418,"serviceman, military man, man, military personnel",
n10249459,1346,"lawman, law officer, peace officer",
n09722658,1208,Mexican,
n10721321,1308,traffic cop,
n09763784,1261,"acquaintance, friend",
n10542608,772,runner,
n09839702,757,barmaid,
n10134760,379,godfather,
n10151133,376,guest,
n09750282,1407,Papuan,
n10243137,1369,lady,
n10718131,1340,"tourist, tourer, holidaymaker",
n10340312,1331,"musician, instrumentalist, player",
n10182190,1330,"homeless, homeless person",
n10082043,1327,father-in-law,
n10002760,1319,"demonstrator, protester",
n09903153,1315,"celebrity, famous person",
n10633450,1313,"spectator, witness, viewer, watcher, looker",
n10192839,1311,hunk,
n10560106,1303,"schoolmate, classmate, schoolfellow, class fellow",
n10200781,1290,"important person, influential person, personage",
n09854218,1268,big sister,
n10467179,1060,president,
n10106509,336,"foster-mother, foster mother",
n09712696,1489,"Malay, Malayan",
n10439373,1444,"platinum blond, platinum blonde",
n09621232,1406,native,
n10405694,1373,patient,
n10236304,1326,"kin, kinsperson, family",
n09923673,1305,citizen,
n09718936,1302,Korean,
n10102800,1206,"forefather, father, sire",
n09923003,365,cicerone,
n10357613,1570,niece,
n09618957,1570,face,
n10146104,1508,"great-niece, grandniece",
n10260706,1508,life,
n10146002,1466,"great-nephew, grandnephew",
n09724785,1442,Nigerian,
n10105733,1422,forward,
n10439851,1414,"player, participant",
n10324560,1400,"model, poser",
n09787534,1390,"ambassador, embassador",
n09695979,1384,"Byelorussian, Belorussian, White Russian",
n10054657,1379,employer,
n09840217,1367,"baron, big businessman, business leader, king, magnate, mogul, power, top executive, tycoon",
n10406765,1363,"patriarch, paterfamilias",
n10523341,1363,reservist,
n10578471,1362,senator,
n10005934,1358,deputy,
n10202624,1358,"incumbent, officeholder",
n09732170,1350,Sudanese,
n10674713,1350,sumo wrestler,
n09747495,1340,Gambian,
n10195593,1330,"hypocrite, dissembler, dissimulator, phony, phoney, pretender",
n10575463,1327,"seeded player, seed",
n10053808,1326,employee,
n09712448,1319,Haitian,
n10333838,1318,"motorcycle cop, motorcycle policeman, speed cop",
n10572706,1316,Secretary of State,
n10289462,1313,manageress,
n09874862,1311,"bridesmaid, maid of honor",
n09902954,1311,"celebrant, celebrator, celebrater",
n10303814,1305,"mayor, city manager",
n09713108,1302,"Netherlander, Dutchman, Hollander",
n09913593,1292,cheerleader,
n09694664,1288,Bolivian,
n10598181,1285,signorina,
n10368528,1284,"nymph, houri",
n10568358,1277,second cousin,
n10748620,1270,"very important person, VIP, high-up, dignitary, panjandrum, high muckamuck",
n10542888,1269,runner,
n10644598,1253,"staff member, staffer",
n09734185,1251,Tanzanian,
n10078131,1249,"fancier, enthusiast",
n09941787,1246,"commander in chief, generalissimo",
n10380672,1245,"orator, speechmaker, rhetorician, public speaker, speechifier",
n10384392,1242,orphan,
n10040945,1213,"eager beaver, busy bee, live wire, sharpie, sharpy",
n10153414,1208,"guy, cat, hombre, bozo",
n10467395,1205,"President of the United States, United States President, President, Chief Executive",
n10631131,400,native speaker,
n10374943,384,old-age pensioner,
n10188715,334,housekeeper,
n10152616,332,guru,
n10107173,321,"foster-son, foster son",
n09745324,310,"Pennsylvanian, Keystone Stater",
n09742927,265,Illinoisan,
n10323752,261,"mistress, kept woman, fancy woman",
n09916348,1614,"chief executive officer, CEO, chief operating officer",
n10401331,1599,parrot,
n09988493,1596,"Dalai Lama, Grand Lama",
n09764598,1559,aerialist,
n09820263,1551,"athlete, jock",
n10304914,1548,"medalist, medallist, medal winner",
n09733793,1544,Tahitian,
n10151760,1543,"guitarist, guitar player",
n10098245,1540,"flutist, flautist, flute player",
n10604380,1538,skateboarder,
n10331167,1525,morris dancer,
n10147935,1523,"groom, bridegroom",
n10308732,1522,"mender, repairer, fixer",
n09903501,1520,"cellist, violoncellist",
n09943239,1515,commissioned military officer,
n10577284,1497,"seller, marketer, vender, vendor, trafficker",
n09972458,1492,"cover girl, pin-up, lovely",
n09938449,1489,color guard,
n10112129,1487,"monk, monastic",
n10411551,1474,"peddler, pedlar, packman, hawker, pitchman",
n10645017,1469,staff sergeant,
n09834699,1468,ballet dancer,
n09930876,1464,"clown, buffoon, goof, goofball, merry andrew",
n10738111,1454,unicyclist,
n10091450,1451,"fire-eater, fire-swallower",
n10613996,1447,"smasher, stunner, knockout, beauty, ravisher, sweetheart, peach, lulu, looker, mantrap, dish",
n10159533,1447,hang glider,
n10070711,1446,"exhibitionist, show-off",
n09813219,1445,"artist's model, sitter",
n10470779,1441,priest,
n10387196,1439,right fielder,
n10015485,1438,director,
n09861946,1431,"boatman, boater, waterman",
n10148035,1431,"groom, bridegroom",
n10635788,1430,sphinx,
n10185793,1430,"horseman, equestrian, horseback rider",
n09822830,1427,attorney general,
n10396106,1427,"panelist, panellist",
n09889941,1424,camper,
n10689306,1424,tailback,
n09932098,1417,pitching coach,
n10153594,1414,gymnast,
n10382825,1413,organist,
n10169147,1411,"heiress, inheritress, inheritrix",
n09847543,1410,"beldam, beldame",
n10726031,1400,"transvestite, cross-dresser",
n09836160,1398,"bullfighter, toreador",
n10415037,1395,percussionist,
n10530959,1369,"right-hander, right hander, righthander",
n09846755,1365,"beekeeper, apiarist, apiculturist",
n10137825,1356,"gondolier, gondoliere",
n10435988,1355,"pitcher, hurler, twirler",
n10802507,1355,"yard bird, yardbird",
n09800964,1353,appointee,
n10588357,1352,"sheik, tribal sheik, sheikh, tribal sheikh, Arab chief",
n09743792,1351,"Minnesotan, Gopher",
n10091651,1349,"fireman, firefighter, fire fighter, fire-eater",
n10049363,1348,"electrician, lineman, linesman",
n10313239,1348,metropolitan,
n10209731,1345,"insurance broker, insurance agent, general agent, underwriter",
n09989502,1344,"dancer, professional dancer, terpsichorean",
n10037385,1342,"drunkard, drunk, rummy, sot, inebriate, wino",
n10339717,1341,musher,
n10756148,1341,viscount,
n09816771,1339,associate,
n09841188,1338,"bartender, barman, barkeep, barkeeper, mixologist",
n10159045,1336,"animal trainer, handler",
n09913455,1335,cheerleader,
n10634849,1335,"speedskater, speed skater",
n09923561,1329,circus acrobat,
n09691729,1327,Bahamian,
n10036929,1325,drummer,
n10315561,1323,miler,
n10155849,1322,"hairdresser, hairstylist, stylist, styler",
n09944022,1320,commissioner,
n09835506,1319,"ballplayer, baseball player",
n10019406,1314,"diver, plunger",
n09906449,1313,chameleon,
n09915434,1310,"Cheops, Khufu",
n09684901,1308,swami,
n10205457,1308,infielder,
n10145340,1306,great grandchild,
n10261624,1305,"light heavyweight, cruiserweight",
n10135129,1303,godson,
n10746931,1302,"vaulter, pole vaulter, pole jumper",
n10548681,1302,"salesperson, sales representative, sales rep",
n09981939,1302,Cub Scout,
n10565667,1300,scuba diver,
n10093475,1296,"first sergeant, sergeant first class",
n10001481,1291,"demagogue, demagog, rabble-rouser",
n10696508,1291,technician,
n10588074,1291,sheep,
n10092978,1290,"first lieutenant, 1st lieutenant",
n10355449,1288,"newcomer, fledgling, fledgeling, starter, neophyte, freshman, newbie, entrant",
n10553235,1287,"saunterer, stroller, ambler",
n09917593,1285,"child, kid, youngster, minor, shaver, nipper, small fry, tiddler, tike, tyke, fry, nestling",
n10572889,1284,"Secretary of the Interior, Interior Secretary",
n09659039,1282,Kickapoo,
n09785659,1282,alpinist,
n09734450,1281,Tibetan,
n10092488,1280,"first baseman, first sacker",
n10320863,1280,"minister, government minister",
n10043491,1280,"econometrician, econometrist",
n10091564,1279,"fire-eater, hothead",
n10226413,1279,juggler,
n10237196,1279,"kisser, osculator",
n09730824,1279,Senegalese,
n10732010,1279,"trumpeter, cornetist",
n10763383,1277,"waiter, server",
n10259348,1276,lieutenant,
n10167152,1276,heavyweight,
n09894143,1274,cardinal,
n10259780,1273,"lieutenant colonel, light colonel",
n09694771,1273,Bornean,
n09835348,1273,balloonist,
n10630188,1269,"speaker, talker, utterer, verbalizer, verbaliser",
n09644152,1268,"Mongol, Mongolian",
n09871681,1267,Boy Scout,
n10622053,1266,soldier,
n10175248,1265,high priest,
n10229883,1265,keyboardist,
n10505613,1265,raiser,
n10283170,1264,major,
n10025635,1264,donna,
n09845401,1262,beard,
n10183931,1262,"honor guard, guard of honor",
n10055410,1261,"enchantress, temptress, siren, Delilah, femme fatale",
n10793570,1261,wright,
n10620758,1261,sociologist,
n10098517,1258,flyweight,
n10422405,1257,"philatelist, stamp collector",
n09688804,1256,Frank,
n10730728,1256,"trooper, state trooper",
n10043643,1256,"economist, economic expert",
n09607630,1255,"appointee, appointment",
n09696456,1252,Cameroonian,
n10314517,1252,middleweight,
n10421470,1252,"pharmacist, druggist, chemist, apothecary, pill pusher, pill roller",
n10642596,1250,square dancer,
n09751895,1250,Zimbabwean,
n10178216,1249,"hitter, striker",
n10085869,1249,"fiance, groom-to-be",
n09718811,1249,Jordanian,
n10701644,1247,"tennis pro, professional tennis player",
n09990415,1247,"dancer, social dancer",
n10313724,1247,"microeconomist, microeconomic expert",
n10686885,1245,syndic,
n09896685,1244,carpenter,
n10406391,1244,patriarch,
n10282672,1244,"maid, maidservant, housemaid, amah",
n10079399,1243,"farmhand, fieldhand, field hand, farm worker",
n10665587,1243,"stud, he-man, macho-man",
n09638875,1243,"White, White person, Caucasian",
n09974648,1242,"craftsman, artisan, journeyman, artificer",
n09727826,1242,Polynesian,
n10583387,1241,"settler, colonist",
n09836519,1241,matador,
n10123844,1240,"general, full general",
n10607291,1240,"skin-diver, aquanaut",
n09941964,1239,"commanding officer, commandant, commander",
n10421016,1239,"Pharaoh, Pharaoh of Egypt",
n09836343,1239,banderillero,
n10707233,1238,"therapist, healer",
n10341573,1238,Muslimah,
n10243664,1238,lama,
n10369317,1238,oboist,
n10042845,1238,"eccentric, eccentric person, flake, oddball, geek",
n10323634,1237,mistress,
n09711435,1237,Laconian,
n09708750,1237,Parisian,
n10332385,1237,"mother, female parent",
n10317500,1237,"military policeman, MP",
n09896170,1237,caricaturist,
n09846894,1236,"beer drinker, ale drinker",
n09752023,1236,Zulu,
n10493685,1236,puppeteer,
n09859152,1235,blacksmith,
n09676884,1235,Slav,
n10157128,1235,halfback,
n10092794,1234,first lady,
n10709529,1233,thrower,
n09905185,1233,"certified public accountant, CPA",
n09874725,1232,bride,
n09858165,1231,black belt,
n09893191,1231,captain,
n10607478,1230,skinhead,
n09734639,1229,Tuareg,
n10299250,1229,"master of ceremonies, emcee, host",
n10679174,1229,"surgeon, operating surgeon, sawbones",
n09871867,1229,boy scout,
n10498816,1228,"quarterback, signal caller, field general",
n10060352,1228,"entrepreneur, enterpriser",
n09841696,1227,"base runner, runner",
n10604979,1227,skidder,
n09951616,1226,"concert-goer, music lover",
n09700964,1226,"Britisher, Briton, Brit",
n10267865,1225,little sister,
n10186216,1225,"horse wrangler, wrangler",
n10017272,1224,"disk jockey, disc jockey, dj",
n09750891,1223,"Yugoslav, Jugoslav, Yugoslavian, Jugoslavian",
n10727171,1223,trawler,
n10682953,1222,"sweetheart, sweetie, steady, truelove",
n10540114,1221,Mountie,
n09836786,1220,picador,
n10701962,1220,"tenor saxophonist, tenorist",
n10631309,1219,Speaker,
n09899929,1219,"casuist, sophist",
n10334009,1219,motorcyclist,
n09767197,1217,"actor, doer, worker",
n10514429,1217,"referee, ref",
n10132035,1217,glassblower,
n09811852,1216,"artilleryman, cannoneer, gunner, machine gunner",
n10120330,1216,"garbage man, garbageman, garbage collector, garbage carter, garbage hauler, refuse collector, dustman",
n09772930,1216,"adulteress, fornicatress, hussy, jade, loose woman, slut, strumpet, trollop",
n10345015,1216,nan,
n09705784,1216,Eritrean,
n10566072,1215,"sculptor, sculpturer, carver, statue maker",
n09991867,1215,"darling, favorite, favourite, pet, dearie, deary, ducky",
n10559996,1215,schoolmaster,
n09789566,1215,amputee,
n10223177,1214,jockey,
n10038409,1214,duchess,
n10360747,1214,"noncommissioned officer, noncom, enlisted officer",
n09505153,1214,spiritual leader,
n10098624,1213,flyweight,
n09626238,1213,"peer, equal, match, compeer",
n09736945,1212,Ugandan,
n09750770,1212,Yemeni,
n09622302,1210,lover,
n10210911,1210,"interlocutor, conversational partner",
n10098862,1210,folk dancer,
n10034614,1210,drinker,
n10512372,1210,"recruit, military recruit",
n09635534,1210,Black African,
n10536416,1209,rock star,
n09976429,1209,"creature, wight",
n10692482,1209,"taster, taste tester, taste-tester, sampler",
n10098710,1207,"foe, enemy",
n10406266,1207,patriarch,
n10187990,1206,"hotelier, hotelkeeper, hotel manager, hotelman, hosteller",
n10655594,1206,"steward, flight attendant",
n09744161,1206,"Nebraskan, Cornhusker",
n09715427,1206,Dubliner,
n09972010,1205,"cousin, first cousin, cousin-german, full cousin",
n10753442,1205,villager,
n09770179,1204,"adjutant, aide, aide-de-camp",
n10387324,1204,"right-handed pitcher, right-hander",
n10711766,1204,Timorese,
n10465831,1204,presbyter,
n10665698,1204,"student, pupil, educatee",
n10432441,1204,pilgrim,
n10791221,1204,"workman, workingman, working man, working person",
n10671613,1203,"successor, heir",
n09873899,1203,"breeder, stock breeder",
n09707289,1203,Lithuanian,
n09627906,1202,"recipient, receiver",
n10293332,1202,"marcher, parader",
n09818022,1201,"astronaut, spaceman, cosmonaut",
n10174445,1200,high commissioner,
n10316360,1200,military attache,
n10308168,1200,board member,
n09652149,1196,Chickasaw,
n09779790,1195,"agriculturist, agriculturalist, cultivator, grower, raiser",
n09689958,1194,Albanian,
n10529231,1193,"rich person, wealthy person, have",
n10441962,1192,plenipotentiary,
n10476467,1190,"private, buck private, common soldier",
n09727440,1190,Filipino,
n10508710,1184,reader,
n09720256,1183,"Latin American, Latino",
n09915651,1177,chess master,
n09723067,1176,"Mexican-American, Mexicano",
n09920283,1176,choreographer,
n10145902,1175,great grandson,
n09854421,1175,billiard player,
n09712324,1171,Guyanese,
n09805324,1170,"archer, bowman",
n10739391,1168,Unknown Soldier,
n09942970,1167,commissioned officer,
n10611613,1166,"sleuth, sleuthhound",
n09929298,1164,climber,
n09734535,1163,Togolese,
n10472129,1161,"primigravida, gravida I",
n10727458,1154,"Treasury, First Lord of the Treasury",
n09714694,1151,"Iraqi, Iraki",
n10675010,1149,sunbather,
n10321340,1148,"minor leaguer, bush leaguer",
n10305802,1143,"medical practitioner, medical man",
n10563403,1143,scrambler,
n09720842,1141,Liberian,
n10624540,1140,"songwriter, songster, ballad maker",
n10488656,1139,psycholinguist,
n10740868,1139,"upstart, parvenu, nouveau-riche, arriviste",
n10627252,1139,soul mate,
n10427764,1138,"physical therapist, physiotherapist",
n10755080,1138,violist,
n09725653,1137,Omani,
n10524076,1136,resident commissioner,
n09787765,1135,ambassador,
n09696585,1132,Canadian,
n10628644,1131,"sovereign, crowned head, monarch",
n09632518,1127,worker,
n09838621,1119,bantamweight,
n10300154,1114,mate,
n09792969,1102,"anchor, anchorman, anchorperson",
n10317007,1098,"military officer, officer",
n09744834,1091,"North Carolinian, Tarheel",
n09724656,1089,Nicaraguan,
n10780284,1084,"widow, widow woman",
n09855433,1084,biographer,
n09809925,1083,"arranger, adapter, transcriber",
n10348526,1082,"Navy SEAL, SEAL",
n10082687,1081,featherweight,
n09833536,1079,"baker, bread maker",
n09894445,1079,"cardiologist, heart specialist, heart surgeon",
n09676247,1079,"Punjabi, Panjabi",
n10276477,1073,lumper,
n10583790,1072,settler,
n10629939,1070,"sparring partner, sparring mate",
n10485883,1069,protectionist,
n09890749,1066,"candidate, prospect",
n10486166,1064,protegee,
n09717233,1060,Sabine,
n10262445,1060,lightweight,
n09742101,1060,Floridian,
n10076604,1055,"falconer, hawker",
n09856671,1050,birth,
n10469874,1049,press photographer,
n09683757,1047,Buddhist,
n10624310,1045,songster,
n09697401,1042,Central American,
n09846469,1040,"Bedouin, Beduin",
n10373390,1034,officiant,
n10288964,1033,adonis,
n10013811,1031,diocesan,
n10093818,1030,"fishmonger, fishwife",
n10207169,1029,"in-law, relative-in-law",
n10258786,1028,licentiate,
n10134178,1028,"goat herder, goatherd",
n09971273,1026,countrywoman,
n10333601,1021,mother's daughter,
n10382710,1019,organ-grinder,
n09872066,1018,"bragger, braggart, boaster, blowhard, line-shooter, vaunter",
n10419785,1011,Peter Pan,
n10034201,1010,"drinker, imbiber, toper, juicer",
n10069296,1006,executant,
n09934337,1005,cog,
n10450161,998,political scientist,
n10378026,993,"onlooker, looker-on",
n09620078,987,"inhabitant, habitant, dweller, denizen, indweller",
n10508141,983,ratepayer,
n10782471,979,winger,
n09899671,977,"casualty, injured party",
n09731436,977,South African,
n09981278,974,crown princess,
n09946814,973,compere,
n10189278,973,"house physician, resident, resident physician",
n09843443,971,bat boy,
n09873473,970,breadwinner,
n10081204,970,"Father, Padre",
n10737103,964,"understudy, standby",
n09692915,964,Herero,
n10242328,964,Labourite,
n10504206,961,"radiologist, radiotherapist",
n09730204,959,"Scandinavian, Norse, Northman",
n09770359,959,adjutant general,
n10750031,956,vicar,
n09724533,954,"New Zealander, Kiwi",
n09693982,953,Barbadian,
n09782397,950,alderman,
n10672371,949,Sufi,
n10259997,948,lieutenant commander,
n09874428,947,brick,
n10333439,944,"mother's boy, mamma's boy, mama's boy",
n09650729,938,Biloxi,
n09933098,935,"cobbler, shoemaker",
n10164492,933,head nurse,
n09932508,933,"coal miner, collier, pitman",
n10263790,932,line officer,
n10327987,930,"Monegasque, Monacan",
n09752519,929,"Gemini, Twin",
n10347446,929,naval commander,
n10004718,928,department head,
n10521662,923,"reporter, newsman, newsperson",
n09774783,919,"advocate, advocator, proponent, exponent",
n09873348,917,brawler,
n10453184,917,pool player,
n09675922,916,"Gujarati, Gujerati",
n10087434,914,fighter pilot,
n10364198,914,"novitiate, novice",
n10362319,913,nonsmoker,
n10477713,913,"probationer, student nurse",
n10024362,908,"domestic partner, significant other, spousal equivalent, spouse equivalent",
n10007684,908,designated hitter,
n10279018,906,"machinist, mechanic, shop mechanic",
n09728285,905,"Romanian, Rumanian",
n10209082,903,"instigator, initiator",
n10451450,895,politician,
n09618760,895,exponent,
n10393909,895,painter,
n10275395,887,"loyalist, stalwart",
n10449664,887,policyholder,
n10116702,882,futurist,
n10728624,875,tribesman,
n09809749,875,army officer,
n09930257,872,"closer, finisher",
n10173771,871,Herr,
n10077593,870,"fan, buff, devotee, lover",
n10510245,868,rear admiral,
n09719794,868,"Lao, Laotian",
n10581890,867,"serjeant-at-law, serjeant, sergeant-at-law, sergeant",
n10318293,867,"mill-hand, factory worker",
n10652605,867,state treasurer,
n09934774,866,coiffeur,
n10296176,865,"marshal, marshall",
n10603851,865,sitar player,
n09830194,864,back,
n09886403,864,"caddie, golf caddie",
n09796809,863,anti,
n10095769,857,flatmate,
n09928136,857,"cleric, churchman, divine, ecclesiastic",
n10509063,856,reading teacher,
n10384496,850,orphan,
n10548537,844,salesman,
n09835230,844,ball hawk,
n09659188,841,"Kiliwa, Kiliwi",
n10385566,840,"osteopath, osteopathist",
n10690648,839,"tanker, tank driver",
n09749386,836,Guinean,
n10806113,835,zoo keeper,
n10649197,834,starlet,
n10082997,829,federalist,
n09731343,823,Slovene,
n09689435,820,"Afghan, Afghanistani",
n10431625,819,"picker, chooser, selector",
n10225219,818,"judge, justice, jurist",
n10249270,817,"lawgiver, lawmaker",
n09701833,817,Englishwoman,
n09862621,816,bobby,
n09756049,812,"abettor, abetter",
n09889065,810,call girl,
n10147121,810,gringo,
n09760609,807,companion,
n10120671,806,gardener,
n10208950,805,inspector general,
n09842528,805,"bass, basso",
n10500217,802,queen,
n10375314,802,old lady,
n10386984,801,outfielder,
n09832456,801,baggage,
n09606527,801,"anomaly, unusual person",
n10578021,801,semifinalist,
n09881265,800,bursar,
n10131151,799,girl wonder,
n10078719,799,farm boy,
n09964202,795,"copilot, co-pilot",
n09871229,792,"cub, lad, laddie, sonny, sonny boy",
n10502329,792,rabbi,
n10754189,789,"vintner, wine merchant",
n09695620,788,Bulgarian,
n10300500,781,mater,
n09990777,778,"dancing-master, dance master",
n10009276,777,"detective, investigator, tec, police detective",
n10522759,777,"rescuer, recoverer, saver",
n10033412,775,"dressmaker, modiste, needlewoman, seamstress, sempstress",
n09791816,774,"anarchist, nihilist, syndicalist",
n10588965,773,shepherd,
n10528023,772,rheumatologist,
n10410246,771,peacekeeper,
n09844457,771,Bavarian,
n10719132,768,"town crier, crier",
n09851165,768,"best, topper",
n09679170,767,gentile,
n09877750,766,"Brummie, Brummy",
n10277027,766,pyromaniac,
n10027246,766,"double, image, look-alike",
n10205231,766,inferior,
n09661873,764,"Mohican, Mahican",
n10280674,760,"magician, prestidigitator, conjurer, conjuror, illusionist",
n09751496,758,Xhosa,
n10474645,756,"principal, school principal, head teacher, head",
n09904208,756,centenarian,
n10574538,755,secularist,
n09742315,755,German American,
n09782167,753,"alcoholic, alky, dipsomaniac, boozer, lush, soaker, souse",
n09743487,752,"Mainer, Down Easter",
n10747119,750,vegetarian,
n10773665,748,welder,
n10395828,748,Panchen Lama,
n09881895,748,business editor,
n09843824,744,"baton twirler, twirler",
n09725772,742,Pakistani,
n09896401,739,"caroler, caroller",
n09776346,736,affiliate,
n09676021,735,Kashmiri,
n09861863,734,boatbuilder,
n09720595,732,Lebanese,
n10772092,731,"weatherman, weather forecaster",
n09931165,729,"clown, buffoon",
n10559508,729,schoolfriend,
n10070108,728,executive vice president,
n10253122,727,"left-hander, lefty, southpaw",
n10048612,725,elder statesman,
n10685398,723,sylph,
n09757449,723,"abseiler, rappeller",
n09706255,719,Komi,
n09967967,718,co-star,
n10734891,717,Tyke,
n10191001,716,hugger,
n10150940,716,"guest, invitee",
n10076224,715,fairy godmother,
n09993252,713,"dawdler, drone, laggard, lagger, trailer, poke",
n09889170,713,"calligrapher, calligraphist",
n10298647,712,master,
n10296444,709,"martinet, disciplinarian, moralist",
n10140597,708,governor general,
n10368624,707,nymphet,
n10450303,705,"politician, politico, pol, political leader",
n09976283,704,"crazy, loony, looney, nutcase, weirdo",
n09923186,704,cigar smoker,
n10141364,702,"grammarian, syntactician",
n09877288,699,brother-in-law,
n09785891,697,altar boy,
n09929577,695,clinician,
n09690621,694,Angolan,
n09924996,693,"civil rights leader, civil rights worker, civil rights activist",
n10506915,692,ranker,
n10473917,692,Prince of Wales,
n09840520,690,baron,
n10657835,687,stock trader,
n10624437,683,songstress,
n10253296,682,legal representative,
n10562283,682,scorer,
n09988703,679,"dallier, dillydallier, dilly-dallier, mope, lounger",
n10086383,678,"fielder, fieldsman",
n09911226,675,"charwoman, char, cleaning woman, cleaning lady, woman",
n09624559,675,"mediator, go-between, intermediator, intermediary, intercessor",
n10763075,674,"waif, street child",
n10400108,674,parishioner,
n10563314,673,scoutmaster,
n10203949,672,inductee,
n09814660,672,"asserter, declarer, affirmer, asseverator, avower",
n09932336,669,coachman,
n10117739,669,"gainer, weight gainer",
n10359546,668,"Nobelist, Nobel Laureate",
n09730077,668,Sarawakian,
n10611267,667,sleeping beauty,
n10026976,666,"dosser, street person",
n10595647,663,"sick person, diseased person, sufferer",
n10165448,663,"hearer, listener, auditor, attender",
n10401639,663,"partaker, sharer",
n09975425,662,"craftsman, crafter",
n10036692,662,"drum majorette, majorette",
n10033663,660,"dribbler, driveller, slobberer, drooler",
n10707134,660,theosophist,
n10146416,660,Green Beret,
n10435169,659,pipe smoker,
n10304086,659,mayoress,
n10241300,658,"laborer, manual laborer, labourer, jack",
n09834378,657,"ball carrier, runner",
n09654518,654,Delaware,
n09670521,652,Tarahumara,
n10482220,651,"promoter, booster, plugger",
n09895561,648,caregiver,
n09740724,648,Anglo-American,
n09830400,648,backbencher,
n10318607,647,millionairess,
n10221312,643,"jester, fool, motley fool",
n10377185,642,oligarch,
n10686073,641,"sympathizer, sympathiser, well-wisher",
n10757050,640,visiting professor,
n10262655,640,lightweight,
n09792555,640,"ancestor, ascendant, ascendent, antecedent, root",
n09943811,639,commissioner,
n10019072,639,"district attorney, DA",
n09923418,636,"cipher, cypher, nobody, nonentity",
n10297531,634,"mason, stonemason",
n10403876,632,"passenger, rider",
n09738121,631,Igbo,
n10585077,631,sex symbol,
n10314836,629,"midwife, accoucheuse",
n10315456,628,Milanese,
n09899782,627,casualty,
n09823832,625,au pair girl,
n10688356,623,tactician,
n09824609,622,authority,
n10610850,621,sleeper,
n10123122,620,gendarme,
n10140929,619,"graduate nurse, trained nurse",
n10421956,619,"philanthropist, altruist",
n09824135,618,"authoritarian, dictator",
n10127689,616,geologist,
n10661563,612,"strategist, strategian",
n10680609,612,surveyor,
n10461060,612,"poultryman, poulterer",
n09863031,611,"bodyguard, escort",
n09893344,611,"captain, chieftain",
n10550369,608,sangoma,
n09936825,607,colleen,
